chr,gene_id,ID,Locus.Tag,Region,Product
Ga0197603_11,MSTRG.3073,2758112681, Ga0197603_3746,4273231..4273638, heat shock protein Hsp15
Ga0197603_11,MSTRG.3074,2758112682, Ga0197603_3747,complement(4273750..4275996), catalase-peroxidase
Ga0197603_11,MSTRG.3082,2758112683, Ga0197603_3748,complement(4276429..4277043), uncharacterized protein DUF937
Ga0197603_11,MSTRG.3083,2758112684, Ga0197603_3749,complement(4277256..4279847), DNA mismatch repair protein MutS
Ga0197603_11,MSTRG.3083,2758112685, Ga0197603_3750,complement(4279844..4280410), diguanylate cyclase (GGDEF)-like protein
Ga0197603_11,MSTRG.3084,2758112686, Ga0197603_3751,complement(4280723..4281532), NAD(P)-dependent dehydrogenase (short-subunit alcohol dehydrogenase family)
Ga0197603_11,MSTRG.3085,2758112687, Ga0197603_3752,complement(4281596..4282396), hypothetical protein
Ga0197603_11,MSTRG.3086,2758112688, Ga0197603_3753,complement(4282460..4283401), hypothetical protein
Ga0197603_11,MSTRG.3087,2758112689, Ga0197603_3754,4283831..4284763, AraC family transcriptional regulator
Ga0197603_11,MSTRG.3088,2758112690, Ga0197603_3755,complement(4284670..4285263), MutS-like protein
Ga0197603_11,MSTRG.3089,2758112691, Ga0197603_3756,4285447..4287483, alpha-L-fucosidase
Ga0197603_11,MSTRG.3090,2758112692, Ga0197603_3757,4287649..4288002, hypothetical protein
Ga0197603_11,MSTRG.3091,2758112693, Ga0197603_3758,complement(4288248..4290815), beta-galactosidase
Ga0197603_11,MSTRG.3091,2758112694, Ga0197603_3759,complement(4290812..4292020), arabinogalactan endo-1 4-beta-galactosidase
Ga0197603_11,MSTRG.3092,2758112695, Ga0197603_3760,complement(4292211..4294904), TonB-dependent receptor
Ga0197603_11,MSTRG.3093,2758112696, Ga0197603_3761,complement(4295262..4296647), transcriptional regulator
Ga0197603_11,MSTRG.3094,2758112697, Ga0197603_3762,4296786..4298291, methylmalonate-semialdehyde dehydrogenase [acylating]
Ga0197603_11,MSTRG.3095,2758112698, Ga0197603_3763,4298302..4299483, hypothetical protein
Ga0197603_11,MSTRG.3095,2758112699, Ga0197603_3764,4299480..4300277, short chain enoyl-CoA hydratase
Ga0197603_11,MSTRG.3095,2758112700, Ga0197603_3765,4300277..4301452, enoyl-CoA hydratasecarnithine racemase
Ga0197603_11,MSTRG.3096,2758112701, Ga0197603_3766,4301633..4302520, 3-hydroxyisobutyrate dehydrogenase
Ga0197603_11,MSTRG.3097,2758112702, Ga0197603_3767,4303014..4303979, cobalt-zinc-cadmium efflux system protein
Ga0197603_11,MSTRG.3098,2758112703, Ga0197603_3768,complement(4304197..4306278), short chain enoyl-CoA hydratase 3-hydroxyacyl-CoA dehydrogenase
Ga0197603_11,MSTRG.3099,2758112704, Ga0197603_3769,4306463..4307134, RNA polymerase RpoE-like sigma-24 subunit
Ga0197603_11,MSTRG.3099,2758112705, Ga0197603_3770,4307131..4308042, RseA-like anti sigma(E) protein
Ga0197603_11,MSTRG.3100,2758112706, Ga0197603_3771,4308152..4309738, serine protease Do
Ga0197603_11,MSTRG.3101,2758112707, Ga0197603_3772,4309926..4311716, GTP-binding protein LepA
Ga0197603_11,MSTRG.3102,2758112708, Ga0197603_3773,4311822..4312622, signal peptidase I
Ga0197603_11,MSTRG.3103,2758112709, Ga0197603_3774,4312653..4313030, uncharacterized protein DUF4845
Ga0197603_11,MSTRG.3103,2758112710, Ga0197603_3775,4313020..4313700, RNAse III
Ga0197603_11,MSTRG.3103,2758112711, Ga0197603_3776,4313697..4314596, GTP-binding protein Era
Ga0197603_11,MSTRG.3104,2758112712, Ga0197603_3777,4314820..4315542, DNA replication and repair protein RecO
Ga0197603_11,MSTRG.3105,2758112713, Ga0197603_3778,complement(4315680..4316402), Hpt domain-containing protein
Ga0197603_11,MSTRG.3106,2758112714, Ga0197603_3779,4316558..4317892, 23S rRNA m(5)U-1939 methyltransferase
Ga0197603_11,MSTRG.3107,2758112715, Ga0197603_3780,4318074..4318571, adenylate cyclase
Ga0197603_11,MSTRG.3108,2758112716, Ga0197603_3781,4318751..4319476, predicted DsbA family dithiol-disulfide isomerase
Ga0197603_11,MSTRG.3109,2758112717, Ga0197603_3782,4319493..4320527, hypothetical protein
Ga0197603_11,MSTRG.3110,2758112718, Ga0197603_3783,4320676..4322283, deoxyribodipyrimidine photolyase-related protein
Ga0197603_11,MSTRG.3111,2758112719, Ga0197603_3784,4322401..4323405, beta-N-acetylhexosaminidase
Ga0197603_11,MSTRG.3111,2758112720, Ga0197603_3785,4323405..4323959, hypoxanthine phosphoribosyltransferase
Ga0197603_11,MSTRG.3112,2758112721, Ga0197603_3786,4324047..4324799, methylthioadenosine phosphorylase
Ga0197603_11,MSTRG.3113,2758112722, Ga0197603_3787,4324887..4325093, putative cold-shock DNA-binding protein
Ga0197603_11,MSTRG.3114,2758112723, Ga0197603_3788,4325188..4326453, 2-polyprenyl-6-methoxyphenol hydroxylase-like FAD-dependent oxidoreductase
Ga0197603_11,MSTRG.3115,2758112724, Ga0197603_3789,complement(4326628..4327272), putative phosphoesterase
Ga0197603_11,MSTRG.3115,2758112725, Ga0197603_3790,complement(4327262..4329763), ATP-dependent Lhr-like helicase
Ga0197603_11,MSTRG.3115,2758112726, Ga0197603_3791,complement(4329760..4331364), DNA ligase-1
Ga0197603_11,MSTRG.3115,2758112727, Ga0197603_3792,complement(4331361..4331594), hypothetical protein
Ga0197603_11,MSTRG.3115,2758112728, Ga0197603_3793,complement(4331591..4332613), putative mRNA 3-end processing factor
Ga0197603_11,MSTRG.3116,2758112729, Ga0197603_3794,complement(4332709..4333074), hypothetical protein
Ga0197603_11,MSTRG.3116,2758112730, Ga0197603_3795,complement(4333071..4333631), polymer-forming protein
Ga0197603_11,MSTRG.3117,2758112731, Ga0197603_3796,complement(4333729..4334336), diguanylate cyclase (GGDEF)-like protein
Ga0197603_11,MSTRG.3118,2758112732, Ga0197603_3797,complement(4334447..4334773), hypothetical protein
Ga0197603_11,MSTRG.3119,2758112733, Ga0197603_3798,complement(4335003..4335344), hypothetical protein
Ga0197603_11,MSTRG.3120,2758112734, Ga0197603_3799,complement(4335467..4336642), acetyl-CoA C-acetyltransferase
Ga0197603_11,MSTRG.3121,2758112735, Ga0197603_3800,4336798..4339635, autotransporter-associated beta strand protein
Ga0197603_11,MSTRG.3122,2758112736, Ga0197603_3801,complement(4339696..4340796), leucine dehydrogenase
Ga0197603_11,MSTRG.3123,2758112737, Ga0197603_3802,complement(4340953..4342209), 2-oxoglutarate-Fe(II)-dependent oxygenase superfamily protein
Ga0197603_11,MSTRG.3124,2758112738, Ga0197603_3803,complement(4342245..4342745), hypothetical protein
Ga0197603_11,MSTRG.3125,2758112739, Ga0197603_3804,4343352..4343489, uncharacterized protein DUF1328
Ga0197603_11,MSTRG.3126,2758112740, Ga0197603_3805,complement(4343648..4343902), uncharacterized protein DUF2789
Ga0197603_11,MSTRG.3127,2758112741, Ga0197603_3806,4344077..4344343, TraRDksA family transcriptional regulator
Ga0197603_11,MSTRG.3128,2758112742, Ga0197603_3807,complement(4344506..4345873), IS5 family transposase
Ga0197603_11,MSTRG.3129,2758112743, Ga0197603_3808,complement(4346048..4346671), mechanosensitive ion channel-like protein
Ga0197603_11,MSTRG.3130,2758112744, Ga0197603_3809,4346849..4347441, RNA polymerase sigma-70 factor (ECF subfamily)
Ga0197603_11,MSTRG.3130,2758112745, Ga0197603_3810,4347438..4347923, hypothetical protein
Ga0197603_11,MSTRG.3131,2758112746, Ga0197603_3811,4347976..4348848, putative adhesin
Ga0197603_11,MSTRG.3132,2758112747, Ga0197603_3812,complement(4349020..4349205), hypothetical protein
Ga0197603_11,MSTRG.3133,2758112748, Ga0197603_3813,complement(4349395..4350771), hypothetical chaperone protein
Ga0197603_11,MSTRG.3134,2758112749, Ga0197603_3814,complement(4350911..4351384), FKBP-type peptidyl prolyl cis-trans isomerase apo-metallochaperone SlyD
Ga0197603_11,MSTRG.3135,2758112750, Ga0197603_3815,complement(4351717..4352766), cation diffusion facilitator family transporter
Ga0197603_11,MSTRG.3136,2758112751, Ga0197603_3816,4352881..4353360, alkylphosphonate utilization operon protein PhnA
Ga0197603_11,MSTRG.3137,2758112752, Ga0197603_3817,complement(4353648..4354620), hypothetical protein
Ga0197603_11,MSTRG.3138,2758112753, Ga0197603_3818,complement(4354848..4356023), N-ethylmaleimide reductase
Ga0197603_11,MSTRG.3139,2758112754, Ga0197603_3819,4356185..4357396, DHA1 family inner membrane transport protein
Ga0197603_11,MSTRG.3140,2758112755, Ga0197603_3820,4357568..4357738, hypothetical protein
Ga0197603_11,MSTRG.3141,2758112756, Ga0197603_3821,4357956..4358411, uncharacterized protein (TIGR02284 family)
Ga0197603_11,MSTRG.3142,2758112757, Ga0197603_3822,4358685..4359287, 2'-5' RNA ligase
Ga0197603_11,MSTRG.3143,2758112758, Ga0197603_3823,4359323..4359928, predicted metal-dependent HD superfamily phosphohydrolase
Ga0197603_11,MSTRG.3144,2758112759, Ga0197603_3824,4359992..4360186, oxidoreductase family protein
Ga0197603_11,MSTRG.3145,2758112760, Ga0197603_3825,4360256..4361626, type IV secretory pathway VirJ component
Ga0197603_11,MSTRG.3146,2758112761, Ga0197603_3826,complement(4362098..4364662), phosphatidylglycerol lysyltransferase
Ga0197603_11,MSTRG.3147,2758112762, Ga0197603_3827,4364770..4365633, uncharacterized protein DUF998
Ga0197603_11,MSTRG.3148,2758112763, Ga0197603_3828,4365644..4365991, enamine deaminase RidA (YjgFYER057cUK114 family)
Ga0197603_11,MSTRG.3149,2758112764, Ga0197603_3829,complement(4366187..4367257), cyclopropane-fatty-acyl-phospholipid synthase
Ga0197603_11,MSTRG.3150,2758112765, Ga0197603_3830,complement(4367275..4368057), steroid 5-alpha reductase family enzyme
Ga0197603_11,MSTRG.3150,2758112766, Ga0197603_3831,complement(4368054..4368599), uncharacterized protein DUF2878
Ga0197603_11,MSTRG.3150,2758112767, Ga0197603_3832,complement(4368596..4369891), cyclopropane-fatty-acyl-phospholipid synthase
Ga0197603_11,MSTRG.3150,2758112768, Ga0197603_3833,complement(4369888..4370772), hypothetical protein
Ga0197603_11,MSTRG.3150,2758112769, Ga0197603_3834,complement(4370772..4372022), hypothetical protein
Ga0197603_11,MSTRG.3150,2758112770, Ga0197603_3835,complement(4372019..4373017), Delta-9 acyl-phospholipid desaturase
Ga0197603_11,MSTRG.3151,2758112771, Ga0197603_3836,complement(4373245..4374078), anti-sigma-K factor RskA
Ga0197603_11,MSTRG.3151,2758112772, Ga0197603_3837,complement(4374075..4374638), RNA polymerase sigma-70 factor (ECF subfamily)
Ga0197603_11,MSTRG.3152,2758112773, Ga0197603_3838,complement(4374697..4375065), hypothetical protein
Ga0197603_11,MSTRG.3153,2758112774, Ga0197603_3839,complement(4375151..4375936), hypothetical protein
Ga0197603_11,MSTRG.3154,2758112775, Ga0197603_3840,complement(4376604..4377074), electron transport complex protein RnfB
Ga0197603_11,MSTRG.3154,2758112776, Ga0197603_3841,complement(4377034..4377624), HAD superfamily hydrolase (TIGR01490 family)
Ga0197603_11,MSTRG.3155,2758112777, Ga0197603_3842,complement(4378000..4380078), methionyl-tRNA synthetase
Ga0197603_11,MSTRG.3156,2758112778, Ga0197603_3843,complement(4380320..4380769), uncharacterized protein DUF2147
Ga0197603_11,MSTRG.3157,2758112779, Ga0197603_3844,complement(4381017..4381406), glyoxylase I family protein
Ga0197603_11,MSTRG.3158,2758112780, Ga0197603_3845,4381767..4383164, S-methylmethionine:proton symporter (AAT family)
Ga0197603_11,MSTRG.3158,2758112781, Ga0197603_3846,4383161..4384126, homocysteine S-methyltransferase
Ga0197603_11,MSTRG.3159,2758112782, Ga0197603_3847,complement(4384314..4386251), uncharacterized protein (DUF885 family)
Ga0197603_11,MSTRG.3160,2758112783, Ga0197603_3848,complement(4386526..4387302), hypothetical protein
Ga0197603_11,MSTRG.3161,2758112784, Ga0197603_3849,complement(4387307..4387981), uncharacterized membrane protein
Ga0197603_11,MSTRG.3162,2758112785, Ga0197603_3850,4388217..4389572, hypothetical protein
Ga0197603_11,MSTRG.3163,2758112786, Ga0197603_3851,complement(4389844..4391397), alginate export protein
Ga0197603_11,MSTRG.3164,2758112787, Ga0197603_3852,4391774..4392087, PadR family transcriptional regulator
Ga0197603_11,MSTRG.3165,2758112788, Ga0197603_3853,4392123..4393039, sensor protein
Ga0197603_11,MSTRG.3166,2758112789, Ga0197603_3854,complement(4393175..4394482), poly(3-hydroxybutyrate) depolymerase
Ga0197603_11,MSTRG.3167,2758112790, Ga0197603_3855,complement(4394663..4395313), methyltransferase family protein
Ga0197603_11,MSTRG.3168,2758112791, Ga0197603_3856,4395340..4395786, putative membrane protein
Ga0197603_11,MSTRG.3169,2758112792, Ga0197603_3857,complement(4396034..4396468), uncharacterized protein DUF2628
Ga0197603_11,MSTRG.3170,2758112793, Ga0197603_3858,complement(4397051..4397806), hypothetical protein
Ga0197603_11,MSTRG.3171,2758112794, Ga0197603_3859,complement(4397867..4398826), acetyl-CoA carboxylase carboxyltransferase subunit alpha
Ga0197603_11,MSTRG.3172,2758112795, Ga0197603_3860,complement(4398985..4402575), DNA polymerase III alpha subunit
Ga0197603_11,MSTRG.3173,2758112796, Ga0197603_3861,complement(4403227..4403955), RNase HII
Ga0197603_11,MSTRG.3173,2758112797, Ga0197603_3862,complement(4403952..4405271), lipid-A-disaccharide synthase
Ga0197603_11,MSTRG.3173,2758112798, Ga0197603_3863,complement(4405268..4406059), acyl-[acyl-carrier-protein]--UDP-N-acetylglucosa mine O-acyltransferase
Ga0197603_11,MSTRG.3174,2758112799, Ga0197603_3864,complement(4406085..4406543), 3-hydroxyacyl-[acyl-carrier-protein] dehydratase
Ga0197603_11,MSTRG.3174,2758112800, Ga0197603_3865,complement(4406540..4407553), UDP-3-O-[3-hydroxymyristoyl] glucosamine N-acyltransferase
Ga0197603_11,MSTRG.3175,2758112801, Ga0197603_3866,complement(4408540..4410993), Beta-barrel assembly machine subunit BamA
Ga0197603_11,MSTRG.3175,2758112802, Ga0197603_3867,complement(4410990..4412336), site-2 protease
Ga0197603_11,MSTRG.3176,2758112803, Ga0197603_3868,complement(4412363..4413553), 1-deoxy-D-xylulose 5-phosphate reductoisomerase
Ga0197603_11,MSTRG.3177,2758112804, Ga0197603_3869,complement(4413556..4414383), phosphatidate cytidylyltransferase
Ga0197603_11,MSTRG.3177,2758112805, Ga0197603_3870,complement(4414380..4415141), undecaprenyl pyrophosphate synthetase
Ga0197603_11,MSTRG.3178,2758112806, Ga0197603_3871,complement(4415159..4415716), ribosome recycling factor
Ga0197603_11,MSTRG.3179,2758112807, Ga0197603_3872,complement(4415912..4416634), uridylate kinase
Ga0197603_11,MSTRG.3180,2758112808, Ga0197603_3873,complement(4416740..4418293), diguanylate cyclase (GGDEF)-like protein
Ga0197603_11,MSTRG.3181,2758112809, Ga0197603_3874,complement(4418531..4419409), translation elongation factor Ts (EF-Ts)
Ga0197603_11,MSTRG.3182,2758112810, Ga0197603_3875,complement(4419579..4420382), SSU ribosomal protein S2P
Ga0197603_11,MSTRG.3183,2758112811, Ga0197603_3876,complement(4420824..4421537), fimbrial chaperone protein
Ga0197603_11,MSTRG.3184,2758112812, Ga0197603_3877,complement(4421540..4421854), hypothetical protein
Ga0197603_11,MSTRG.3185,2758112813, Ga0197603_3878,complement(4421921..4422955), spore coat protein U-like protein
Ga0197603_11,MSTRG.3185,2758112814, Ga0197603_3879,complement(4422952..4425303), outer membrane usher protein
Ga0197603_11,MSTRG.3186,2758112815, Ga0197603_3880,complement(4425320..4426090), fimbrial chaperone protein
Ga0197603_11,MSTRG.3187,2758112816, Ga0197603_3881,complement(4426099..4426623), spore coat protein U-like protein
Ga0197603_11,MSTRG.3188,2758112817, Ga0197603_3882,4426940..4427716, methionine aminopeptidase type I
Ga0197603_11,MSTRG.3188,2758112818, Ga0197603_3883,4427713..4430322, UTP--GlnB (protein PII) uridylyltransferase GlnD
Ga0197603_11,MSTRG.3189,2758112819, Ga0197603_3884,4430339..4431547,2 3 4 5-tetrahydropyridine-2 6-dicarboxylate N-succinyltransferase
Ga0197603_11,MSTRG.3190,2758112820, Ga0197603_3885,4431571..4431867, hypothetical protein
Ga0197603_11,MSTRG.3190,2758112821, Ga0197603_3886,4431864..4432220, SpxMgsR family transcriptional regulator
Ga0197603_11,MSTRG.3190,2758112822, Ga0197603_3887,4432202..4432701, acetyltransferase (GNAT) family protein
Ga0197603_11,MSTRG.3191,2758112823, Ga0197603_3888,4432720..4433850, succinyldiaminopimelate desuccinylase
Ga0197603_11,MSTRG.3192,2758112824, Ga0197603_3889,4434144..4435838, asparagine synthase (glutamine-hydrolysing)
Ga0197603_11,MSTRG.3193,2758112825, Ga0197603_3890,complement(4435908..4436960), parallel beta-helix repeat protein
Ga0197603_11,MSTRG.3194,2758112826, Ga0197603_3891,complement(4437403..4439541), iron complex outermembrane receptor protein
Ga0197603_11,MSTRG.3195,2758112827, Ga0197603_3892,complement(4440069..4442486), penicillin amidase
Ga0197603_11,MSTRG.3196,2758112828, Ga0197603_3893,4442633..4443118, bacterioferritin
Ga0197603_11,MSTRG.3197,2758112829, Ga0197603_3894,complement(4443528..4444184), thiopurine S-methyltransferase
Ga0197603_11,MSTRG.3198,2758112830, Ga0197603_3895,complement(4444404..4444655), hypothetical protein
Ga0197603_11,MSTRG.3199,2758112831, Ga0197603_3896,complement(4445027..4447270), DNA topoisomerase IV subunit A
Ga0197603_11,MSTRG.3200,2758112832, Ga0197603_3897,complement(4447331..4448182), AraC family transcriptional regulator
Ga0197603_11,MSTRG.3201,2758112833, Ga0197603_3898,4448254..4448745, MarR family transcriptional regulator
Ga0197603_11,MSTRG.3201,2758112834, Ga0197603_3899,4448742..4450259, NodT family efflux transporter outer membrane factor (OMF) lipoprotein
Ga0197603_11,MSTRG.3202,2758112835, Ga0197603_3900,4450270..4451463, membrane fusion protein (multidrug efflux system)
Ga0197603_11,MSTRG.3203,2758112836, Ga0197603_3901,4451470..4453044, DHA2 family multidrug resistance protein
Ga0197603_11,MSTRG.3204,2758112837, Ga0197603_3902,complement(4453340..4453423), label=tRNA
Ga0197603_11,MSTRG.3205,2758112838, Ga0197603_3903,complement(4453564..4455825), beta-glucosidase
Ga0197603_11,MSTRG.3206,2758112839, Ga0197603_3904,complement(4455936..4457705), zinc carboxypeptidase
Ga0197603_11,MSTRG.3207,2758112840, Ga0197603_3905,4458061..4459626, POT family proton-dependent oligopeptide transporter
Ga0197603_11,MSTRG.3208,2758112841, Ga0197603_3906,4459634..4460242, membrane associated rhomboid family serine protease
Ga0197603_11,MSTRG.3210,2758112842, Ga0197603_3907,complement(4460654..4460842), hypothetical protein
Ga0197603_11,MSTRG.3211,2758112843, Ga0197603_3908,4461026..4461340, hypothetical protein
Ga0197603_11,MSTRG.3212,2758112844, Ga0197603_3909,4461391..4462236, hypothetical protein
Ga0197603_11,MSTRG.3213,2758112845, Ga0197603_3910,4462303..4462803, MarR family transcriptional repressor of emrRAB
Ga0197603_11,MSTRG.3214,2758112846, Ga0197603_3911,complement(4462895..4463632), hypothetical protein
Ga0197603_11,MSTRG.3215,2758112847, Ga0197603_3912,complement(4463637..4464135), RNA polymerase sigma-70 factor (ECF subfamily)
